n_formigas,alfa,beta,taxa_evaporacao,simulacao,n_populacao,taxa_crossover,taxa_mutacao,tamanho_torneio,elit_pct
94,1.1588491061898463,4.582989867932561,0.08216912400835538,916,127,0.8712714503454689,0.1925762792467896,7,0.3119698677350218
35,0.5242429282508267,3.9680990110500582,0.04060413277961613,917,210,0.7496837594043778,0.18544504243552595,11,0.06493119371108017
32,4.433678474135155,9.069760605920816,0.4474196135152251,918,183,0.6725976966886715,0.07172617892964567,4,0.13484657943749948
21,0.18160533241397214,5.618883937675198,0.08028179430877261,919,64,0.8330013048877127,0.12458105432368086,6,0.11351546408269522
48,2.5667995725734083,6.04649653944497,0.07014853256139261,920,204,0.6534261558557051,0.2564454553641229,4,0.05344104954069363
59,4.033862082932143,1.7611685872862777,0.3182826431589063,921,268,0.5476307941363809,0.2667040229772234,5,0.06652003105568091
97,3.14243667878175,6.82886788286796,0.5256881513145454,922,138,0.8992571365618205,0.0008346604994339055,6,0.20041069760396094
49,2.548131089880826,1.071649802613032,0.3506658387639793,923,67,0.6106785419461848,0.23439744878508567,9,0.29107074871754185
50,1.4350415340518674,8.139232445425554,0.20563008464450605,924,46,0.8199455890219116,0.24643520457531726,8,0.03819512543188003
51,0.5603678172542937,6.084776999123545,0.4587362843239091,925,68,0.6420245557316907,0.07750842264110085,7,0.2935562915335869
47,2.0882040923839136,1.0848335004479637,0.5972362595663889,926,95,0.7052602152725423,0.2552007237660556,14,0.12869399147767777
76,3.808549808158564,3.094018508859224,0.3016546450272523,927,237,0.5518211204140306,0.1325022109191662,8,0.3029405950806379
98,0.8265024441657307,3.2781916192098413,0.4255025603568069,928,105,0.6286638544887442,0.029793074410217855,7,0.10511162885511482
92,2.6051036307632147,5.573330387244933,0.22721890384850568,929,156,0.7171996295573074,0.28425786967445055,11,0.29069082407529007
37,3.511371171098386,2.440587850949193,0.2716796276466695,930,167,0.5592326415154438,0.1466354772575531,13,0.20261451816709256
22,4.987676795364293,1.1363406671152714,0.3006154978343058,931,151,0.7120789416234428,0.08726212756903011,5,0.2530333070984424
12,4.12878316258222,2.0713430250876828,0.11546313678743811,932,34,0.6860471660003618,0.10706779024509404,14,0.009137729921149956
66,4.589591094461528,6.058573493564758,0.5115549275733472,933,135,0.7380334267008284,0.13726356921225732,13,0.27256829832164214
81,0.3078621493892665,7.5954943789443625,0.03125477200556997,934,221,0.8244756404990665,0.21229789666082208,10,0.013090519836946085
20,1.7771487925295888,2.9008378449567522,0.4894096828522793,935,205,0.8698774078490725,0.002989525262453176,12,0.24853595294644723
84,1.4465740941173237,9.659291535991885,0.13241865367281838,936,120,0.8675554540108854,0.26636028441262366,9,0.34805014583526284
36,1.9633866045834618,4.651748460524755,0.10919292709705698,937,140,0.8119813755393085,0.12877197846553692,4,0.328001236230156
16,3.5290186729325588,4.104236274008006,0.40912819662938377,938,75,0.8442857964033239,0.22756407536375703,15,0.20770856254298484
36,1.1890185704914449,2.633818576715263,0.2670371485783346,939,184,0.8951021748626857,0.03908189527761949,13,0.32344001950757306
53,1.495137080947197,9.62264936888355,0.2695026036247682,940,57,0.6058399151915294,0.008256451968557555,10,0.1968897096743911
60,0.5687980946695581,3.3482044878812425,0.06885327267533516,941,228,0.8102222535349447,0.010397305498125719,12,0.08274644437224993
91,2.7911288541310975,1.90438702378713,0.12308117789486858,942,250,0.5751654210346925,0.12677163172104622,11,0.3326614373016103
71,1.6061098320228435,5.4645411511969515,0.32567285629511844,943,179,0.5323016289397643,0.13631643161359738,11,0.10097322832518818
17,1.2376927019565038,3.629868174096984,0.04924013091570705,944,274,0.6462620935224136,0.2827228892378448,13,0.03954055206548924
59,4.573316530862351,1.0381778102516472,0.3640225185257565,945,109,0.7449827733220359,0.04791980018566273,8,0.27837193596020593
67,4.0404030326555,8.218603179760157,0.26887654855501675,946,52,0.898478289266889,0.16942221455972756,14,0.07223598811451587
73,3.677353494695232,6.841357965959293,0.2600845493932321,947,299,0.6856335473248361,0.19159702148457589,10,0.2232362794737439
97,3.482479091258361,9.692005973505527,0.07588838532910565,948,165,0.8373272801145207,0.2738851395173799,6,0.32934466401447615
42,1.7260477437634374,6.45793903455024,0.22260467686088053,949,58,0.6511097448057479,0.23046625844539692,8,0.21477136507913924
12,3.477186033693187,3.7232624672763506,0.20630864047741773,950,126,0.6786227288051019,0.07391486142669461,9,0.2659556782419869
35,0.6085875138523432,3.2291885096901813,0.2441248579546765,951,94,0.801388079755637,0.1981907674913274,6,0.03163035014040631
71,4.171128506717541,8.977005104017891,0.5860585446042811,952,162,0.8222339517557551,0.03960316802799008,12,0.26522715462065155
21,1.3700889753721532,7.168890194948429,0.028798841754979,953,229,0.8917984974648931,0.22442341069973906,11,0.19502463716378793
26,3.593398184201521,4.038122035923302,0.33544974740892114,954,97,0.818136473293273,0.05922910647270607,5,0.11371623483397549
33,0.33872885299986555,4.1708275259713865,0.20243384276429374,955,227,0.8738410664463174,0.10379867972342893,9,0.3955975767531479
14,3.982624014730625,3.767154896806003,0.5840516603337952,956,272,0.8262277560390077,0.13017542403474439,6,0.3761378034525764
81,3.8752295835960657,2.626563330544025,0.07883657319707646,957,174,0.6456009405623514,0.20312510938982548,14,0.01801322114454603
79,0.7535406249989257,3.6867167880880825,0.580163656173572,958,48,0.5622724405924638,0.1635751211262044,3,0.1345261794302485
16,0.2642961068613052,9.799387216689631,0.2846804865526509,959,85,0.5851932696242989,0.2090177310532829,5,0.33947366740596463
50,4.754804284567076,2.8468447533343344,0.2487830420708918,960,288,0.5147249874213711,0.06765623602060741,8,0.08009679929394667
89,0.3712506459580678,1.6241263475577283,0.22440120393940907,961,166,0.7339165092466252,0.06298618052996935,14,0.33607408986059273
32,1.2343091136027928,7.518409127960362,0.0414437848945716,962,189,0.8734365596929492,0.04332158919842472,5,0.2977683935560839
95,3.739311801387985,9.024183846116587,0.1319661582210267,963,122,0.84652761335995,0.14534768734694006,9,0.05902878872736733
34,0.7595842929917513,9.868565218951556,0.2901202648747863,964,206,0.8619054505858363,0.041249817942568,13,0.27857904608427514
95,3.61115607185182,2.7036438029948506,0.5344619489360679,965,172,0.850690140742953,0.12310052889628756,13,0.14263548769895168
96,1.8932617242923315,7.230916810073659,0.36851721105457175,966,204,0.5831284300857374,0.15347580378712336,7,0.14083641079778006
16,2.6856117913484536,2.4709257469178403,0.05055814133034018,967,147,0.8598802518626583,0.04629531308440208,14,0.3562671148884877
41,4.272511492484346,2.8146643456464493,0.3632898232840427,968,35,0.5927705216671446,0.27539677388472,6,0.13753759666086898
66,4.622112592243612,3.6370086398424504,0.39738673667115426,969,248,0.5790300073191115,0.1280175204924089,7,0.2970420636429198
84,0.3893306489259326,2.3318201806819316,0.2020930341859228,970,279,0.5347448401670352,0.13660322536140782,14,0.37448983021893095
77,2.844418463702579,3.4685840233771112,0.5708164608046089,971,219,0.5073074514771467,0.2883583241682913,9,0.1403653016926848
31,4.872407335023137,4.042117970177158,0.19711885898449202,972,163,0.557014781277299,0.2923109293515081,11,0.08228851592777747
70,0.24085161512192207,8.423717877349443,0.1600586439851701,973,84,0.6660455126746443,0.1508185681747307,6,0.39933511482869655
97,1.7487364769923526,1.765678427393651,0.044444152265074574,974,269,0.6570826499308833,0.03832864078906841,10,0.341745866302781
75,2.891039673873553,3.779798537484173,0.21402653471623737,975,287,0.7251021853696993,0.2367912363695315,4,0.23699227443703375
83,1.1054295724280645,4.818656138788251,0.3377270964396096,976,265,0.6827112397414825,0.034895870681672256,12,0.141854612872108
74,3.8697243779774113,9.992683851870739,0.5617200724027537,977,264,0.7629612650661799,0.23651920067683607,7,0.3636560599772538
58,1.4238825629030836,3.0023982464192858,0.07639002724737913,978,158,0.5055563782774071,0.23799148848365698,15,0.3868001140595749
60,1.5338067677123035,9.438436785888634,0.3762101023062818,979,66,0.7870877903178342,0.29266736811163324,6,0.2161232026534454
15,3.2088302348349216,8.428055849692205,0.5200960036370353,980,225,0.5079116484660602,0.217048087779154,14,0.14368304174125998
89,0.15945247389417203,5.478885992194859,0.2206754633822943,981,41,0.8730846029587432,0.06384603406058924,12,0.23611593322380053
73,3.767355718366443,2.5161704641582348,0.5818110977697231,982,57,0.7364482261416185,0.03236349291378777,12,0.2587133150750347
35,1.1392413078527046,6.944217146450452,0.2497841954634905,983,211,0.7974137565959972,0.2671837821210707,4,0.31667040818129927
90,1.7854234779565026,9.90552618404374,0.26177450569902055,984,245,0.6293004691998126,0.03999962283898244,13,0.02743683016224746
85,1.1503194021639833,6.7105207258347335,0.012305001254526198,985,115,0.8515356210305673,0.026317271377351476,9,0.15181024714683544
92,2.406990277291475,8.963282033680851,0.5158611025533869,986,232,0.6299135551779671,0.2779545119249269,6,0.07308532318981717
39,2.491779574825954,9.38611215405448,0.5185262324471984,987,159,0.61774808489011,0.2607637312312381,14,0.30974758874210684
43,1.3676528948772244,7.107171196331496,0.09262417443343264,988,186,0.8990544812071342,0.044782691971547155,12,0.343524855709865
53,3.898896907242602,7.749379549434407,0.2267699293260073,989,118,0.875578659607062,0.249121435293445,8,0.3657873981072629
89,1.0998601104807226,8.66704597756732,0.14074637929117667,990,283,0.8445619276107244,0.1017650735055231,13,0.36932354719418503
55,2.4268643322761663,1.3987468151987612,0.35380842946502744,991,54,0.5353032716345708,0.1733286270340007,4,0.33550888512361554
91,3.980357241504163,2.525518291970992,0.053566680960445284,992,40,0.5744565307518065,0.014627104241411153,4,0.08691414393552839
53,3.788997623111694,2.1704153509904485,0.39990446030541366,993,245,0.644736371298069,0.25035409247302,11,0.3375057368177724
31,1.4024347988559374,7.047312743768746,0.48424063791488314,994,207,0.8562518201635209,0.023004524833614478,13,0.17335150672871455
80,0.17771695282270716,4.730558642580132,0.07982542884257603,995,285,0.7559716798112905,0.26510488753112715,11,0.2313671331727022
23,4.537239008742869,5.41376877679432,0.38687180685103545,996,125,0.5150139592286144,0.04973751600166926,4,0.19003439811781964
44,1.1580480091383054,4.094018820277903,0.4504546157737078,997,220,0.6351104262433231,0.17900677791966704,4,0.06387711954654708
93,3.6427183011915982,2.206183404869882,0.22569037903208278,998,115,0.7257467577051742,0.08454310608553556,13,0.34155876021196585
100,4.454514490157478,2.725860570621661,0.20174166532080318,999,282,0.7696580219485478,0.05558886905767019,6,0.15536180011763595
89,4.82627935951826,5.5059430378257606,0.29427359130423564,1000,270,0.5675326441405418,0.28125865525945837,8,0.2797539079797859
